time,antenna,tagid,rssi
2021-08-30 15:48:28,2,52666678,-94
2021-08-30 15:48:33,2,52666678,-94
2021-08-30 15:48:34,2,52666678,-94
2021-08-30 15:49:25,2,52666678,-94
2021-08-30 15:49:45,2,52666678,-94
2021-08-30 15:49:46,2,52666678,-94
2021-08-30 15:49:48,2,52666678,-94
2021-08-30 15:49:49,2,52666678,-94
2021-08-30 15:49:50,2,52666678,-94
2021-08-30 15:49:54,2,52666678,-94
2021-08-30 15:49:58,2,52666678,-94
2021-08-30 15:50:13,2,52666678,-94
2021-08-30 15:50:14,2,52666678,-94
2021-08-30 15:50:15,2,52666678,-94
2021-08-30 15:50:18,2,52666678,-94
2021-08-30 15:50:20,2,52666678,-94
2021-08-30 15:50:28,2,52666678,-94
2021-08-30 15:50:33,2,52666678,-94
2021-08-30 15:50:35,2,52666678,-94
2021-08-30 15:50:36,2,52666678,-94
2021-08-30 15:50:38,2,52666678,-94
2021-08-30 15:50:40,2,52666678,-94
2021-08-30 15:50:42,2,52666678,-94
2021-08-30 15:50:43,2,52666678,-94
2021-08-30 15:50:45,2,52666678,-94
2021-08-30 15:50:47,2,52666678,-94
2021-08-30 15:50:51,2,52666678,-94
2021-08-30 15:51:10,2,52666678,-94
2021-08-30 15:51:14,2,52666678,-94
2021-08-30 15:51:48,2,52666678,-94
2021-08-30 15:51:57,2,52666678,-94
2021-08-30 15:52:22,2,52666678,-94
2021-08-30 15:53:08,2,52666678,-94
2021-08-30 15:53:39,2,52666678,-94
2021-08-30 15:53:41,2,52666678,-94
2021-08-30 15:53:44,2,52666678,-94
2021-08-30 15:53:50,2,52666678,-94
2021-08-30 15:53:55,2,52666678,-94
2021-08-30 15:53:59,2,52666678,-94
2021-08-30 15:54:00,2,52666678,-94
2021-08-30 15:54:01,2,52666678,-94
2021-08-30 15:54:12,2,52666678,-94
2021-08-30 15:56:08,2,52666678,-94
2021-08-30 15:56:10,2,52666678,-94
2021-08-30 15:56:13,2,52666678,-94
2021-08-30 15:56:14,2,52666678,-94
2021-08-30 15:56:16,2,52666678,-94
2021-08-30 15:56:17,2,52666678,-94
2021-08-30 15:56:18,2,52666678,-94
2021-08-30 15:56:20,2,52666678,-94
2021-08-30 15:56:23,2,52666678,-94
2021-08-30 15:56:27,2,52666678,-94
2021-08-30 15:56:29,2,52666678,-94
2021-08-30 15:56:30,2,52666678,-94
2021-08-30 15:56:31,2,52666678,-94
2021-08-30 15:56:34,2,52666678,-94
2021-08-30 15:56:34,5,52666678,-94
2021-08-30 15:56:35,2,52666678,-94
2021-08-30 15:56:36,2,52666678,-94
2021-08-30 15:56:37,2,52666678,-94
2021-08-30 15:56:42,2,52666678,-94
2021-08-30 15:56:44,2,52666678,-94
2021-08-30 15:56:45,2,52666678,-94
2021-08-30 15:56:46,2,52666678,-94
2021-08-30 15:56:47,2,52666678,-94
2021-08-30 15:56:54,2,52666678,-94
2021-08-30 15:56:57,2,52666678,-94
2021-08-30 15:57:00,2,52666678,-94
2021-08-30 15:57:02,2,52666678,-94
2021-08-30 15:57:05,2,52666678,-94
2021-08-30 15:57:07,2,52666678,-94
2021-08-30 15:57:10,2,52666678,-94
2021-08-30 15:57:11,2,52666678,-94
2021-08-30 15:57:12,2,52666678,-94
2021-08-30 15:57:13,2,52666678,-94
2021-08-30 15:57:15,2,52666678,-94
2021-08-30 15:57:16,2,52666678,-94
2021-08-30 15:57:17,2,52666678,-94
2021-08-30 15:57:18,2,52666678,-94
2021-08-30 15:57:19,2,52666678,-94
2021-08-30 15:57:22,2,52666678,-94
2021-08-30 15:57:23,2,52666678,-94
2021-08-30 15:57:25,2,52666678,-94
2021-08-30 15:57:26,2,52666678,-94
2021-08-30 15:57:28,2,52666678,-94
2021-08-30 15:57:34,2,52666678,-94
2021-08-30 15:57:37,2,52666678,-94
2021-08-30 15:57:39,2,52666678,-94
2021-08-30 15:57:40,2,52666678,-94
2021-08-30 15:57:41,2,52666678,-94
2021-08-30 15:57:43,2,52666678,-94
2021-08-30 15:57:44,2,52666678,-94
2021-08-30 15:57:45,2,52666678,-94
2021-08-30 15:57:47,2,52666678,-94
2021-08-30 15:57:48,2,52666678,-94
2021-08-30 15:57:56,2,52666678,-94
2021-08-30 15:57:57,2,52666678,-94
2021-08-30 15:58:02,2,52666678,-94
2021-08-30 15:58:04,2,52666678,-94
2021-08-30 15:58:20,2,52666678,-94
2021-08-30 15:58:36,2,52666678,-94
2021-08-30 15:58:46,2,52666678,-94
2021-08-30 15:58:47,2,52666678,-94
2021-08-30 15:58:48,2,52666678,-94
2021-08-30 15:58:50,2,52666678,-94
2021-08-30 15:58:55,2,52666678,-94
2021-08-30 15:58:57,2,52666678,-94
2021-08-30 15:59:06,2,52666678,-94
2021-08-30 15:59:07,2,52666678,-94
2021-08-30 15:59:21,2,52666678,-94
2021-08-30 15:59:25,2,52666678,-94
2021-08-30 15:59:56,2,52666678,-94
2021-08-30 16:00:50,2,52666678,-94
2021-08-30 16:01:08,2,52666678,-94
2021-08-30 16:01:12,2,52666678,-94
2021-08-30 16:01:16,2,52666678,-94
2021-08-30 16:01:17,2,52666678,-94
2021-08-30 16:01:20,2,52666678,-94
2021-08-30 16:01:24,2,52666678,-94
2021-08-30 16:01:32,2,52666678,-94
2021-08-30 16:01:41,2,52666678,-94
2021-08-30 16:01:48,2,52666678,-94
2021-08-30 16:02:56,2,52666678,-94
2021-08-30 16:03:17,2,52666678,-94
2021-08-30 16:03:23,2,52666678,-94
2021-08-30 16:04:06,2,52666678,-94
2021-08-30 16:04:31,2,52666678,-94
2021-08-30 16:04:34,2,52666678,-94
2021-08-30 16:04:38,2,52666678,-94
2021-08-30 16:04:46,2,52666678,-94
2021-08-30 16:04:49,2,52666678,-94
2021-08-30 16:06:08,2,52666678,-94
2021-08-30 16:06:09,2,52666678,-94
2021-08-30 16:06:38,2,52666678,-94
2021-08-30 16:06:40,2,52666678,-94
2021-08-30 16:06:46,2,52666678,-94
2021-08-30 16:06:49,1,52666678,-94
2021-08-30 16:07:37,2,52666678,-94
2021-08-30 16:07:41,2,52666678,-94
2021-08-30 16:07:42,2,52666678,-94
2021-08-30 16:08:14,2,52666678,-94
2021-08-30 16:08:25,2,52666678,-94
2021-08-30 16:08:27,1,52666678,-94
2021-08-30 16:08:45,2,52666678,-94
2021-08-30 16:08:55,2,52666678,-94
2021-08-30 16:08:59,2,52666678,-94
2021-08-30 16:09:20,2,52666678,-94
2021-08-30 16:09:49,2,52666678,-94
2021-08-30 16:09:59,2,52666678,-94
2021-08-30 16:10:23,2,52666678,-94
2021-08-30 16:10:46,2,52666678,-94
2021-08-30 16:11:05,2,52666678,-94
2021-08-30 16:11:08,2,52666678,-94
2021-08-30 16:11:46,2,52666678,-94
2021-08-30 16:11:51,2,52666678,-94
2021-08-30 16:12:42,2,52666678,-94
2021-08-30 16:13:09,2,52666678,-94
2021-08-30 16:13:12,2,52666678,-94
2021-08-30 16:13:13,2,52666678,-94
2021-08-30 16:13:24,2,52666678,-94
2021-08-30 16:13:29,1,52666678,-94
2021-08-30 16:13:32,1,52666678,-94
2021-08-30 16:13:37,1,52666678,-94
2021-08-30 16:13:44,1,52666678,-94
2021-08-30 16:14:38,1,52666678,-94
2021-08-30 16:14:51,1,52666678,-94
2021-08-30 16:15:25,2,52666678,-94
2021-08-30 16:15:27,2,52666678,-94
2021-08-30 16:15:44,2,52666678,-94
2021-08-30 16:15:51,2,52666678,-94
2021-08-30 16:16:02,2,52666678,-94
2021-08-30 16:16:11,2,52666678,-94
2021-08-30 16:16:31,2,52666678,-94
2021-08-30 16:16:41,1,52666678,-94
2021-08-30 16:17:04,2,52666678,-94
2021-08-30 16:17:06,2,52666678,-94
2021-08-30 16:17:20,1,52666678,-94
2021-08-30 16:17:25,1,52666678,-94
2021-08-30 16:17:25,2,52666678,-94
2021-08-30 16:17:27,1,52666678,-94
2021-08-30 16:17:31,2,52666678,-94
2021-08-30 16:18:01,2,52666678,-94
2021-08-30 16:18:03,2,52666678,-94
2021-08-30 16:18:04,2,52666678,-94
2021-08-30 16:18:24,2,52666678,-94
2021-08-30 16:18:36,1,52666678,-94
2021-08-30 16:18:51,2,52666678,-94
2021-08-30 16:18:55,2,52666678,-94
2021-08-30 16:18:56,2,52666678,-94
2021-08-30 16:19:01,1,52666678,-94
2021-08-30 16:19:22,1,52666678,-94
2021-08-30 16:19:58,5,52666678,-94
2021-08-30 16:20:23,1,52666678,-94
2021-08-30 16:21:23,1,52666678,-94
2021-08-30 16:21:39,2,52666678,-94
2021-08-30 16:23:39,1,52666678,-94
2021-08-30 16:23:41,2,52666678,-94
2021-08-30 16:24:19,2,52666678,-94
2021-08-30 16:25:20,2,52666678,-94
2021-08-30 16:28:02,2,52666678,-94
2021-08-30 16:28:38,2,52666678,-94
2021-08-30 16:29:03,1,52666678,-94
2021-08-30 16:29:21,1,52666678,-94
2021-08-30 16:29:25,2,52666678,-94
2021-08-30 16:29:26,2,52666678,-94
2021-08-30 16:29:41,2,52666678,-94
2021-08-30 16:29:45,2,52666678,-94
2021-08-30 16:29:47,2,52666678,-94
2021-08-30 16:30:23,1,52666678,-94
2021-08-30 16:31:00,1,52666678,-94
2021-08-30 16:32:46,2,52666678,-94
2021-08-30 16:32:59,1,52666678,-94
2021-08-30 16:33:35,2,52666678,-94
2021-08-30 16:33:55,4,52666678,-94
2021-08-30 16:35:49,2,52666678,-94
2021-08-30 16:36:11,1,52666678,-94
2021-08-30 16:36:28,2,52666678,-94
2021-08-30 16:36:28,1,52666678,-94
2021-08-30 16:37:08,2,52666678,-94
2021-08-30 16:37:16,2,52666678,-94
2021-08-30 16:40:30,2,52666678,-94
2021-08-30 16:41:35,2,52666678,-94
2021-08-30 16:41:50,1,52666678,-94
2021-08-30 16:42:06,1,52666678,-94
2021-08-30 16:42:51,2,52666678,-94
2021-08-30 16:43:28,2,52666678,-94
2021-08-30 16:43:48,2,52666678,-94
2021-08-30 16:43:59,2,52666678,-94
2021-08-30 16:44:34,2,52666678,-94
2021-08-30 16:44:45,1,52666678,-94
2021-08-30 16:44:59,2,52666678,-94
2021-08-30 16:45:18,2,52666678,-94
2021-08-30 16:45:28,2,52666678,-94
2021-08-30 16:46:13,4,52666678,-94
2021-08-30 16:46:14,4,52666678,-94
2021-08-30 16:46:36,1,52666678,-94
2021-08-30 16:46:41,4,52666678,-94
2021-08-30 16:46:44,5,52666678,-94
2021-08-30 16:46:53,2,52666678,-94
2021-08-30 16:46:55,2,52666678,-94
2021-08-30 16:47:27,4,52666678,-94
2021-08-30 16:47:28,2,52666678,-94
2021-08-30 16:48:01,1,52666678,-94
2021-08-30 16:48:43,4,52666678,-94
2021-08-30 16:48:45,2,52666678,-94
2021-08-30 16:48:52,4,52666678,-94
2021-08-30 16:48:53,4,52666678,-94
2021-08-30 16:48:54,2,52666678,-94
2021-08-30 16:49:01,4,52666678,-94
2021-08-30 16:49:02,4,52666678,-94
2021-08-30 16:49:04,4,52666678,-94
2021-08-30 16:49:08,5,52666678,-94
2021-08-30 16:49:10,1,52666678,-94
2021-08-30 16:49:15,1,52666678,-94
2021-08-30 16:49:22,4,52666678,-94
2021-08-30 16:49:24,4,52666678,-94
2021-08-30 16:49:25,4,52666678,-94
2021-08-30 16:49:34,4,52666678,-94
2021-08-30 16:49:38,1,52666678,-94
2021-08-30 16:49:45,2,52666678,-94
2021-08-30 16:49:47,2,52666678,-94
2021-08-30 16:49:51,4,52666678,-94
2021-08-30 16:49:56,4,52666678,-94
2021-08-30 16:49:58,2,52666678,-94
2021-08-30 16:50:10,4,52666678,-94
2021-08-30 16:50:15,1,52666678,-94
2021-08-30 16:50:43,1,52666678,-94
2021-08-30 16:50:44,2,52666678,-94
2021-08-30 16:51:54,4,52666678,-94
2021-08-30 16:52:08,2,52666678,-94
2021-08-30 16:53:03,2,52666678,-94
2021-08-30 16:53:09,2,52666678,-94
2021-08-30 16:53:11,2,52666678,-94
2021-08-30 16:53:22,2,52666678,-94
2021-08-30 16:53:58,2,52666678,-94
2021-08-30 16:54:28,2,52666678,-94
2021-08-30 16:54:51,1,52666678,-94
2021-08-30 16:55:21,1,52666678,-94
2021-08-30 16:55:30,4,52666678,-94
2021-08-30 16:57:03,4,52666678,-94
2021-08-30 16:57:06,4,52666678,-94
2021-08-30 16:57:08,4,52666678,-94
2021-08-30 16:57:21,1,52666678,-94
2021-08-30 14:22:57,4,52666678,-95
2021-08-30 14:23:22,2,52666678,-95
2021-08-30 14:23:35,2,52666678,-95
2021-08-30 14:23:39,1,52666678,-95
2021-08-30 14:24:09,4,52666678,-95
2021-08-30 14:26:44,2,52666678,-95
2021-08-30 14:26:51,2,52666678,-95
2021-08-30 14:27:23,2,52666678,-95
2021-08-30 14:28:04,2,52666678,-95
2021-08-30 14:28:27,2,52666678,-95
2021-08-30 14:29:47,1,52666678,-95
2021-08-30 14:30:08,2,52666678,-95
2021-08-30 14:30:26,1,52666678,-95
2021-08-30 14:31:05,1,52666678,-95
2021-08-30 14:31:12,2,52666678,-95
2021-08-30 14:31:33,2,52666678,-95
2021-08-30 14:35:36,2,52666678,-95
2021-08-30 14:38:46,2,52666678,-95
2021-08-30 14:39:47,2,52666678,-95
2021-08-30 14:41:51,2,52666678,-95
2021-08-30 14:42:13,1,52666678,-95
2021-08-30 14:44:07,2,52666678,-95
2021-08-30 14:45:32,1,52666678,-95
2021-08-30 14:45:38,4,52666678,-95
2021-08-30 14:46:42,2,52666678,-95
2021-08-30 14:47:14,2,52666678,-95
2021-08-30 14:47:17,1,52666678,-95
2021-08-30 14:47:51,2,52666678,-95
2021-08-30 14:48:02,1,52666678,-95
2021-08-30 14:48:56,2,52666678,-95
2021-08-30 14:49:05,1,52666678,-95
2021-08-30 14:49:07,4,52666678,-95
2021-08-30 14:49:14,2,52666678,-95
2021-08-30 14:49:25,1,52666678,-95
2021-08-30 14:49:27,1,52666678,-95
2021-08-30 14:49:39,2,52666678,-95
2021-08-30 14:50:01,1,52666678,-95
2021-08-30 14:50:08,1,52666678,-95
2021-08-30 14:51:17,1,52666678,-95
2021-08-30 14:51:18,2,52666678,-95
2021-08-30 14:51:32,2,52666678,-95
2021-08-30 14:51:37,2,52666678,-95
2021-08-30 14:51:41,1,52666678,-95
2021-08-30 14:51:45,1,52666678,-95
2021-08-30 14:52:10,4,52666678,-95
2021-08-30 14:53:56,1,52666678,-95
2021-08-30 14:53:57,1,52666678,-95
2021-08-30 14:54:27,1,52666678,-95
2021-08-30 14:54:35,1,52666678,-95
2021-08-30 14:55:00,1,52666678,-95
2021-08-30 14:55:35,4,52666678,-95
2021-08-30 14:55:43,1,52666678,-95
2021-08-30 14:56:05,1,52666678,-95
2021-08-30 14:56:06,1,52666678,-95
2021-08-30 14:56:10,1,52666678,-95
2021-08-30 14:56:28,1,52666678,-95
2021-08-30 14:56:34,1,52666678,-95
2021-08-30 14:56:44,1,52666678,-95
2021-08-30 14:57:06,2,52666678,-95
2021-08-30 14:57:07,2,52666678,-95
2021-08-30 14:57:09,2,52666678,-95
2021-08-30 14:57:14,1,52666678,-95
2021-08-30 14:57:18,1,52666678,-95
2021-08-30 14:57:19,1,52666678,-95
2021-08-30 14:57:24,5,52666678,-95
2021-08-30 14:57:25,4,52666678,-95
2021-08-30 14:57:57,1,52666678,-95
2021-08-30 14:58:38,1,52666678,-95
2021-08-30 14:59:03,1,52666678,-95
2021-08-30 14:59:04,1,52666678,-95
2021-08-30 14:59:08,1,52666678,-95
2021-08-30 14:59:10,1,52666678,-95
2021-08-30 14:59:11,1,52666678,-95
2021-08-30 14:59:12,1,52666678,-95
2021-08-30 14:59:14,1,52666678,-95
2021-08-30 14:59:15,1,52666678,-95
2021-08-30 14:59:17,1,52666678,-95
2021-08-30 14:59:19,1,52666678,-95
2021-08-30 14:59:20,1,52666678,-95
2021-08-30 14:59:21,1,52666678,-95
2021-08-30 14:59:32,1,52666678,-95
2021-08-30 14:59:38,1,52666678,-95
2021-08-30 15:00:00,2,52666678,-95
2021-08-30 15:00:06,2,52666678,-95
2021-08-30 15:00:51,2,52666678,-95
2021-08-30 15:01:45,2,52666678,-95
2021-08-30 15:01:51,2,52666678,-95
2021-08-30 15:01:53,2,52666678,-95
2021-08-30 15:01:54,2,52666678,-95
2021-08-30 15:01:55,2,52666678,-95
2021-08-30 15:01:57,2,52666678,-95
2021-08-30 15:01:59,2,52666678,-95
2021-08-30 15:03:21,5,52666678,-95
2021-08-30 15:03:25,5,52666678,-95
2021-08-30 15:03:28,4,52666678,-95
2021-08-30 15:03:30,5,52666678,-95
2021-08-30 15:03:33,5,52666678,-95
2021-08-30 15:03:35,5,52666678,-95
2021-08-30 15:03:38,5,52666678,-95
2021-08-30 15:03:39,5,52666678,-95
2021-08-30 15:03:43,5,52666678,-95
2021-08-30 15:03:52,5,52666678,-95
2021-08-30 15:03:55,4,52666678,-95
2021-08-30 15:04:00,5,52666678,-95
2021-08-30 15:04:03,5,52666678,-95
2021-08-30 15:04:05,5,52666678,-95
2021-08-30 15:04:06,5,52666678,-95
2021-08-30 15:04:07,5,52666678,-95
2021-08-30 15:04:08,5,52666678,-95
2021-08-30 15:04:10,5,52666678,-95
2021-08-30 15:04:14,4,52666678,-95
2021-08-30 15:04:17,5,52666678,-95
2021-08-30 15:04:29,5,52666678,-95
2021-08-30 15:04:31,5,52666678,-95
2021-08-30 15:04:32,4,52666678,-95
2021-08-30 15:04:34,5,52666678,-95
2021-08-30 15:04:40,5,52666678,-95
2021-08-30 15:04:48,5,52666678,-95
2021-08-30 15:04:49,5,52666678,-95
2021-08-30 15:04:55,5,52666678,-95
2021-08-30 15:04:58,5,52666678,-95
2021-08-30 15:04:59,5,52666678,-95
2021-08-30 15:05:06,4,52666678,-95
2021-08-30 15:05:07,5,52666678,-95
2021-08-30 15:05:10,5,52666678,-95
2021-08-30 15:05:19,4,52666678,-95
2021-08-30 15:05:23,5,52666678,-95
2021-08-30 15:05:25,5,52666678,-95
2021-08-30 15:05:29,5,52666678,-95
2021-08-30 15:05:30,5,52666678,-95
2021-08-30 15:05:31,5,52666678,-95
2021-08-30 15:05:35,5,52666678,-95
2021-08-30 15:05:38,5,52666678,-95
2021-08-30 15:05:39,5,52666678,-95
2021-08-30 15:05:41,5,52666678,-95
2021-08-30 15:05:44,4,52666678,-95
2021-08-30 15:05:49,5,52666678,-95
2021-08-30 15:05:51,5,52666678,-95
2021-08-30 15:05:52,4,52666678,-95
2021-08-30 15:05:53,5,52666678,-95
2021-08-30 15:05:55,4,52666678,-95
2021-08-30 15:05:56,5,52666678,-95
2021-08-30 15:06:03,5,52666678,-95
2021-08-30 15:06:05,5,52666678,-95
2021-08-30 15:06:11,5,52666678,-95
2021-08-30 15:06:12,2,52666678,-95
2021-08-30 15:06:21,4,52666678,-95
2021-08-30 15:06:22,5,52666678,-95
2021-08-30 15:06:39,4,52666678,-95
2021-08-30 15:06:40,5,52666678,-95
2021-08-30 15:06:41,4,52666678,-95
2021-08-30 15:06:46,4,52666678,-95
2021-08-30 15:06:55,1,52666678,-95
2021-08-30 15:06:55,2,52666678,-95
2021-08-30 15:07:11,4,52666678,-95
2021-08-30 15:07:11,5,52666678,-95
2021-08-30 15:07:13,2,52666678,-95
2021-08-30 15:07:15,1,52666678,-95
2021-08-30 15:07:22,4,52666678,-95
2021-08-30 15:07:28,5,52666678,-95
2021-08-30 15:07:30,1,52666678,-95
2021-08-30 15:07:31,1,52666678,-95
2021-08-30 15:07:32,4,52666678,-95
2021-08-30 15:07:38,5,52666678,-95
2021-08-30 15:07:41,4,52666678,-95
2021-08-30 15:07:54,4,52666678,-95
2021-08-30 15:07:55,5,52666678,-95
2021-08-30 15:07:57,4,52666678,-95
2021-08-30 15:07:58,5,52666678,-95
2021-08-30 15:08:04,1,52666678,-95
2021-08-30 15:08:06,2,52666678,-95
2021-08-30 15:08:08,5,52666678,-95
2021-08-30 15:08:13,5,52666678,-95
2021-08-30 15:08:14,4,52666678,-95
2021-08-30 15:08:15,4,52666678,-95
2021-08-30 15:08:21,4,52666678,-95
2021-08-30 15:08:32,4,52666678,-95
2021-08-30 15:08:36,4,52666678,-95
2021-08-30 15:09:26,1,52666678,-95
2021-08-30 15:09:38,5,52666678,-95
2021-08-30 15:09:46,1,52666678,-95
2021-08-30 15:09:50,4,52666678,-95
2021-08-30 15:09:53,1,52666678,-95
2021-08-30 15:09:57,1,52666678,-95
2021-08-30 15:10:04,5,52666678,-95
2021-08-30 15:10:09,1,52666678,-95
2021-08-30 15:10:12,1,52666678,-95
2021-08-30 15:10:14,4,52666678,-95
2021-08-30 15:10:32,1,52666678,-95
2021-08-30 15:10:35,1,52666678,-95
2021-08-30 15:10:50,5,52666678,-95
2021-08-30 15:10:51,5,52666678,-95
2021-08-30 15:10:54,5,52666678,-95
2021-08-30 15:10:56,5,52666678,-95
2021-08-30 15:10:59,1,52666678,-95
2021-08-30 15:11:03,1,52666678,-95
2021-08-30 15:11:06,1,52666678,-95
2021-08-30 15:11:14,5,52666678,-95
2021-08-30 15:11:19,5,52666678,-95
2021-08-30 15:11:21,1,52666678,-95
2021-08-30 15:11:24,1,52666678,-95
2021-08-30 15:11:25,1,52666678,-95
2021-08-30 15:11:39,1,52666678,-95
2021-08-30 15:11:48,1,52666678,-95
2021-08-30 15:12:03,1,52666678,-95
2021-08-30 15:12:29,1,52666678,-95
2021-08-30 15:12:35,1,52666678,-95
2021-08-30 15:12:37,1,52666678,-95
2021-08-30 15:12:45,1,52666678,-95
2021-08-30 15:13:47,4,52666678,-95
2021-08-30 15:13:48,4,52666678,-95
2021-08-30 15:13:49,4,52666678,-95
2021-08-30 15:13:50,4,52666678,-95
2021-08-30 15:13:51,4,52666678,-95
2021-08-30 15:13:52,4,52666678,-95
2021-08-30 15:14:40,1,52666678,-95
2021-08-30 15:14:42,1,52666678,-95
2021-08-30 15:14:56,1,52666678,-95
2021-08-30 15:14:57,4,52666678,-95
2021-08-30 15:15:09,4,52666678,-95
2021-08-30 15:15:56,1,52666678,-95
2021-08-30 15:16:04,1,52666678,-95
2021-08-30 15:16:50,1,52666678,-95
2021-08-30 15:17:04,4,52666678,-95
2021-08-30 15:17:11,1,52666678,-95
2021-08-30 15:18:28,5,52666678,-95
2021-08-30 15:18:40,4,52666678,-95
2021-08-30 15:18:49,1,52666678,-95
2021-08-30 15:18:56,1,52666678,-95
2021-08-30 15:19:13,1,52666678,-95
2021-08-30 15:19:33,1,52666678,-95
2021-08-30 15:19:35,4,52666678,-95
2021-08-30 15:19:45,5,52666678,-95
2021-08-30 15:20:50,4,52666678,-95
2021-08-30 15:20:56,5,52666678,-95
2021-08-30 15:24:52,4,52666678,-95
2021-08-30 15:24:58,5,52666678,-95
2021-08-30 15:25:11,1,52666678,-95
2021-08-30 15:25:56,1,52666678,-95
2021-08-30 15:26:05,4,52666678,-95
2021-08-30 15:26:51,1,52666678,-95
2021-08-30 15:27:04,1,52666678,-95
2021-08-30 15:27:05,1,52666678,-95
2021-08-30 15:27:41,4,52666678,-95
2021-08-30 15:29:17,1,52666678,-95
2021-08-30 15:32:26,2,52666678,-95
2021-08-30 15:32:37,4,52666678,-95
2021-08-30 15:34:46,2,52666678,-95
2021-08-30 15:35:34,1,52666678,-95
2021-08-30 15:35:44,2,52666678,-95
2021-08-30 15:36:17,2,52666678,-95
2021-08-30 15:36:20,2,52666678,-95
2021-08-30 15:36:47,1,52666678,-95
2021-08-30 15:38:03,1,52666678,-95
2021-08-30 15:39:06,2,52666678,-95
2021-08-30 15:39:21,2,52666678,-95
2021-08-30 15:39:28,2,52666678,-95
2021-08-30 15:39:30,2,52666678,-95
2021-08-30 15:39:34,2,52666678,-95
2021-08-30 15:39:37,2,52666678,-95
2021-08-30 15:39:38,2,52666678,-95
2021-08-30 15:39:39,2,52666678,-95
2021-08-30 15:39:41,2,52666678,-95
2021-08-30 15:40:27,2,52666678,-95
2021-08-30 15:40:29,2,52666678,-95
2021-08-30 15:40:48,2,52666678,-95
2021-08-30 15:41:12,2,52666678,-95
2021-08-30 15:41:16,2,52666678,-95
2021-08-30 15:41:19,2,52666678,-95
2021-08-30 15:41:32,2,52666678,-95
2021-08-30 15:41:34,2,52666678,-95
2021-08-30 15:41:45,2,52666678,-95
2021-08-30 15:41:47,2,52666678,-95
2021-08-30 15:41:56,2,52666678,-95
2021-08-30 15:42:23,2,52666678,-95
2021-08-30 15:42:34,2,52666678,-95
2021-08-30 15:42:41,2,52666678,-95
2021-08-30 15:42:58,2,52666678,-95
2021-08-30 15:43:07,2,52666678,-95
2021-08-30 15:43:11,2,52666678,-95
2021-08-30 15:43:12,2,52666678,-95
2021-08-30 15:43:18,2,52666678,-95
2021-08-30 15:43:20,2,52666678,-95
2021-08-30 15:43:22,2,52666678,-95
2021-08-30 15:43:23,2,52666678,-95
2021-08-30 15:43:40,2,52666678,-95
2021-08-30 15:44:06,2,52666678,-95
2021-08-30 15:44:27,2,52666678,-95
2021-08-30 15:45:00,2,52666678,-95
2021-08-30 15:45:13,2,52666678,-95
2021-08-30 15:45:19,2,52666678,-95
2021-08-30 15:45:24,2,52666678,-95
2021-08-30 15:45:54,2,52666678,-95
2021-08-30 15:45:58,2,52666678,-95
2021-08-30 15:46:00,2,52666678,-95
2021-08-30 15:46:05,2,52666678,-95
2021-08-30 15:46:07,2,52666678,-95
2021-08-30 15:46:11,2,52666678,-95
2021-08-30 15:46:13,2,52666678,-95
2021-08-30 15:46:15,2,52666678,-95
2021-08-30 15:46:36,2,52666678,-95
2021-08-30 15:46:44,2,52666678,-95
2021-08-30 15:46:57,2,52666678,-95
2021-08-30 15:46:58,2,52666678,-95
2021-08-30 15:47:00,2,52666678,-95
2021-08-30 15:47:02,2,52666678,-95
2021-08-30 15:47:05,2,52666678,-95
2021-08-30 15:47:06,2,52666678,-95
2021-08-30 15:47:11,2,52666678,-95
2021-08-30 15:47:17,2,52666678,-95
2021-08-30 15:47:20,2,52666678,-95
2021-08-30 15:47:21,2,52666678,-95
2021-08-30 15:47:25,2,52666678,-95
2021-08-30 15:47:28,2,52666678,-95
2021-08-30 15:47:32,2,52666678,-95
2021-08-30 15:47:34,2,52666678,-95
2021-08-30 15:47:36,2,52666678,-95
2021-08-30 15:47:53,2,52666678,-95
2021-08-30 15:47:56,2,52666678,-95
2021-08-30 15:48:02,2,52666678,-95
2021-08-30 15:48:05,2,52666678,-95
2021-08-30 15:48:10,2,52666678,-95
2021-08-30 15:48:14,2,52666678,-95
2021-08-30 15:48:16,2,52666678,-95
2021-08-30 15:48:17,2,52666678,-95
2021-08-30 15:48:19,2,52666678,-95
2021-08-30 15:48:20,2,52666678,-95
2021-08-30 15:48:26,2,52666678,-95
2021-08-30 15:48:37,2,52666678,-95
2021-08-30 15:48:39,2,52666678,-95
2021-08-30 15:48:42,2,52666678,-95
2021-08-30 15:48:43,2,52666678,-95
2021-08-30 15:49:42,2,52666678,-95
2021-08-30 15:49:43,2,52666678,-95
2021-08-30 15:49:44,2,52666678,-95
2021-08-30 15:49:52,2,52666678,-95
2021-08-30 15:50:23,2,52666678,-95
2021-08-30 15:50:26,2,52666678,-95
2021-08-30 15:50:34,2,52666678,-95
2021-08-30 15:50:49,2,52666678,-95
2021-08-30 15:50:51,4,52666678,-95
2021-08-30 15:50:55,2,52666678,-95
2021-08-30 15:50:56,2,52666678,-95
2021-08-30 15:51:00,2,52666678,-95
2021-08-30 15:51:01,2,52666678,-95
2021-08-30 15:51:08,2,52666678,-95
2021-08-30 15:51:11,2,52666678,-95
2021-08-30 15:51:15,2,52666678,-95
2021-08-30 15:51:16,2,52666678,-95
2021-08-30 15:51:17,2,52666678,-95
2021-08-30 15:51:18,2,52666678,-95
2021-08-30 15:51:24,2,52666678,-95
