time,atenna,motusTagID,sig
2021-09-18 23:34:04,1,57951,-89
2021-09-18 23:34:04,1,57952,-106
2021-09-18 23:34:05,1,57951,-89
2021-09-18 23:34:05,1,57952,-105
2021-09-18 23:34:06,1,57951,-102
2021-09-18 23:34:06,1,57952,-105
2021-09-18 23:34:08,1,57952,-76
2021-09-18 23:34:08,1,57951,-84
2021-09-18 23:34:09,1,57951,-90
2021-09-18 23:34:09,1,57952,-104
2021-09-18 23:34:10,1,57951,-64
2021-09-18 23:34:10,1,57952,-96
2021-09-18 23:34:11,1,57951,-95
2021-09-18 23:34:12,1,57952,-105
2021-09-18 23:34:13,1,57951,-80
2021-09-18 23:34:13,1,57952,-104
2021-09-18 23:34:14,1,57951,-102
2021-09-18 23:34:15,1,57951,-102
2021-09-18 23:34:15,1,57952,-86
2021-09-18 23:34:16,1,57951,-104
2021-09-18 23:34:16,1,57952,-88
2021-09-18 23:34:18,1,57951,-85
2021-09-18 23:34:19,1,57951,-90
2021-09-18 23:34:20,1,57952,-98
2021-09-18 23:34:20,1,57951,-87
2021-09-18 23:34:21,1,57952,-96
2021-09-18 23:34:22,1,57951,-91
2021-09-18 23:44:05,1,57951,-88
2021-09-18 23:44:12,1,57951,-99
2021-09-18 23:44:19,1,57951,-93
2021-09-18 23:44:24,1,57951,-86
2021-09-18 23:50:37,1,57951,-98
2021-09-18 23:50:43,1,57951,-77
2021-09-18 23:51:07,1,57951,-99
2021-09-18 23:51:20,1,57951,-77
2021-09-18 23:51:30,1,57951,-101
2021-09-18 23:51:31,1,57951,-77
2021-09-18 23:51:34,1,57951,-76
2021-09-18 23:51:36,1,57951,-82
2021-09-18 23:51:39,1,57951,-108
2021-09-18 23:51:43,1,57951,-104
2021-09-18 23:51:44,1,57951,-77
2021-09-18 23:51:45,1,57951,-107
2021-09-18 23:51:46,1,57951,-83
2021-09-18 23:51:48,1,57951,-77
2021-09-18 23:51:52,1,57952,-81
2021-09-18 23:51:57,1,57951,-97
2021-09-18 23:51:58,1,57951,-97
2021-09-18 23:52:03,1,57951,-86
2021-09-18 23:52:06,1,57951,-88
2021-09-18 23:52:07,1,57951,-98
2021-09-18 23:52:10,1,57951,-84
2021-09-18 23:52:17,1,57951,-108
2021-09-18 23:52:19,1,57951,-107
2021-09-18 23:52:30,1,57951,-90
2021-09-18 23:52:31,1,57951,-91
2021-09-18 23:52:37,1,57951,-74
2021-09-18 23:52:41,1,57951,-80
2021-09-18 23:52:44,1,57951,-72
2021-09-18 23:52:45,1,57951,-100
2021-09-18 23:52:47,1,57951,-104
2021-09-18 23:52:48,1,57951,-83
2021-09-18 23:52:49,1,57951,-77
2021-09-18 23:52:57,1,57951,-77
2021-09-18 23:53:01,1,57951,-78
2021-09-18 23:53:04,1,57951,-107
2021-09-18 23:53:06,1,57951,-75
2021-09-18 23:53:07,1,57951,-107
2021-09-18 23:53:12,1,57952,-108
2021-09-18 23:53:13,1,57951,-80
2021-09-18 23:53:14,1,57951,-91
2021-09-18 23:53:15,1,57951,-77
2021-09-18 23:53:17,1,57951,-102
2021-09-18 23:53:20,1,57951,-76
2021-09-18 23:53:30,1,57951,-81
2021-09-18 23:53:32,1,57951,-106
2021-09-18 23:53:34,1,57951,-84
2021-09-18 23:53:36,1,57951,-78
2021-09-18 23:53:37,1,57952,-85
2021-09-18 23:53:37,1,57951,-105
2021-09-18 23:53:38,1,57951,-93
2021-09-18 23:53:39,1,57952,-79
2021-09-18 23:53:40,1,57952,-78
2021-09-18 23:53:40,1,57951,-105
2021-09-18 23:53:41,1,57951,-104
2021-09-18 23:53:42,1,57951,-66
2021-09-18 23:53:43,1,57952,-89
2021-09-18 23:53:43,1,57951,-104
2021-09-18 23:53:44,1,57952,-103
2021-09-18 23:53:44,1,57951,-104
2021-09-18 23:53:47,1,57951,-74
2021-09-18 23:53:48,1,57951,-72
2021-09-18 23:53:48,1,57952,-107
2021-09-18 23:53:50,1,57951,-86
2021-09-18 23:53:51,1,57952,-108
2021-09-18 23:53:51,1,57951,-99
2021-09-18 23:53:52,1,57951,-83
2021-09-18 23:53:53,1,57951,-74
2021-09-18 23:53:55,1,57951,-84
2021-09-18 23:53:56,1,57951,-80
2021-09-18 23:53:57,1,57951,-104
2021-09-18 23:53:59,1,57951,-80
2021-09-18 23:54:00,1,57951,-67
2021-09-18 23:54:01,1,57951,-105
2021-09-18 23:54:03,1,57951,-77
2021-09-18 23:54:05,1,57951,-107
2021-09-18 23:54:06,1,57951,-106
2021-09-18 23:54:08,1,57951,-82
2021-09-18 23:54:09,1,57951,-104
2021-09-18 23:54:11,1,57951,-80
2021-09-18 23:54:12,1,57952,-83
2021-09-18 23:54:13,1,57951,-106
2021-09-18 23:54:14,1,57951,-78
2021-09-18 23:54:15,1,57952,-106
2021-09-18 23:54:15,1,57951,-106
2021-09-18 23:54:16,1,57952,-80
2021-09-18 23:54:16,1,57951,-105
2021-09-18 23:54:17,1,57952,-104
2021-09-18 23:54:18,1,57951,-106
2021-09-18 23:54:19,1,57952,-78
2021-09-18 23:54:20,1,57951,-104
2021-09-18 23:54:20,1,57952,-88
2021-09-18 23:54:21,1,57952,-107
2021-09-18 23:54:22,1,57951,-83
2021-09-18 23:54:23,1,57952,-77
2021-09-18 23:54:23,1,57951,-104
2021-09-18 23:54:24,1,57951,-104
2021-09-18 23:54:25,1,57952,-105
2021-09-18 23:54:26,1,57951,-104
2021-09-18 23:54:27,1,57951,-104
2021-09-18 23:54:27,1,57952,-106
2021-09-18 23:54:28,1,57952,-92
2021-09-18 23:54:28,1,57951,-104
2021-09-18 23:54:29,1,57951,-104
2021-09-18 23:54:31,1,57951,-103
2021-09-18 23:54:31,1,57952,-105
2021-09-18 23:54:32,1,57952,-85
2021-09-18 23:54:33,1,57951,-83
2021-09-18 23:54:35,1,57951,-78
2021-09-18 23:54:35,1,57952,-106
2021-09-18 23:54:36,1,57952,-81
2021-09-18 23:54:37,1,57951,-81
2021-09-18 23:54:37,1,57952,-106
2021-09-18 23:54:38,1,57951,-100
2021-09-18 23:54:40,1,57951,-77
2021-09-18 23:54:40,1,57952,-106
2021-09-18 23:54:41,1,57952,-107
2021-09-18 23:54:41,1,57951,-87
2021-09-18 23:54:42,1,57951,-77
2021-09-18 23:54:42,1,57952,-80
2021-09-18 23:54:43,1,57951,-101
2021-09-18 23:54:44,1,57952,-84
2021-09-18 23:54:45,1,57951,-94
2021-09-18 23:54:45,1,57952,-106
2021-09-18 23:54:46,1,57951,-73
2021-09-18 23:54:46,1,57952,-107
2021-09-18 23:54:47,1,57951,-99
2021-09-18 23:54:48,1,57952,-86
2021-09-18 23:54:49,1,57952,-105
2021-09-18 23:54:49,1,57951,-90
2021-09-18 23:54:50,1,57951,-103
2021-09-18 23:54:51,1,57952,-78
2021-09-18 23:54:51,1,57951,-79
2021-09-18 23:54:52,1,57951,-83
2021-09-18 23:54:53,1,57952,-98
2021-09-18 23:54:54,1,57951,-100
2021-09-18 23:54:54,1,57952,-81
2021-09-18 23:54:55,1,57951,-103
2021-09-18 23:54:56,1,57951,-83
2021-09-18 23:54:56,1,57952,-91
2021-09-18 23:54:59,1,57951,-75
