Time,RadioId,TagId,TagRSSI
2021-04-17 19:36:31,3,61662D7F,-93
2021-04-17 19:37:34,2,61662D7F,-93
2021-04-17 19:38:26,5,61662D7F,-93
2021-04-17 19:39:08,3,61662D7F,-93
2021-04-17 19:39:08,1,61662D7F,-93
2021-04-17 19:39:18,2,61662D7F,-93
2021-04-17 19:39:39,4,61662D7F,-93
2021-04-17 19:39:39,2,61662D7F,-93
2021-04-17 19:39:49,5,61662D7F,-93
2021-04-17 19:40:42,5,61662D7F,-93
2021-04-17 19:40:53,2,61662D7F,-93
2021-04-17 19:43:33,5,61662D7F,-93
2021-04-17 19:43:44,5,61662D7F,-93
2021-04-17 19:44:26,1,61662D7F,-93
2021-04-17 19:44:48,5,61662D7F,-93
2021-04-17 19:46:34,1,61662D7F,-93
2021-04-17 19:47:06,2,61662D7F,-93
2021-04-17 19:49:03,3,61662D7F,-93
2021-04-17 19:49:14,2,61662D7F,-93
2021-04-17 19:52:58,2,61662D7F,-93
2021-04-17 19:54:13,2,61662D7F,-93
2021-04-17 19:55:17,2,61662D7F,-93
2021-04-17 20:09:53,2,61662D7F,-93
2021-04-17 18:47:16,5,61662D7F,-92
2021-04-17 18:47:26,5,61662D7F,-92
2021-04-17 18:47:47,5,61662D7F,-92
2021-04-17 18:47:58,5,61662D7F,-92
2021-04-17 18:48:49,3,61662D7F,-92
2021-04-17 18:49:00,3,61662D7F,-92
2021-04-17 18:52:15,3,61662D7F,-92
2021-04-17 18:56:50,3,61662D7F,-92
2021-04-17 19:05:41,4,61662D7F,-92
2021-04-17 19:08:09,5,61662D7F,-92
2021-04-17 19:08:09,2,61662D7F,-92
2021-04-17 19:11:55,1,61662D7F,-92
2021-04-17 19:13:07,2,61662D7F,-92
2021-04-17 19:13:27,3,61662D7F,-92
2021-04-17 19:13:59,5,61662D7F,-92
2021-04-17 19:13:59,1,61662D7F,-92
2021-04-17 19:14:09,5,61662D7F,-92
2021-04-17 19:15:22,2,61662D7F,-92
2021-04-17 19:16:26,4,61662D7F,-92
2021-04-17 19:16:36,2,61662D7F,-92
2021-04-17 19:16:47,5,61662D7F,-92
2021-04-17 19:16:57,4,61662D7F,-92
2021-04-17 19:17:18,2,61662D7F,-92
2021-04-17 19:17:29,5,61662D7F,-92
2021-04-17 19:18:21,2,61662D7F,-92
2021-04-17 19:19:04,3,61662D7F,-92
2021-04-17 19:20:49,2,61662D7F,-92
2021-04-17 19:21:00,3,61662D7F,-92
2021-04-17 19:21:10,3,61662D7F,-92
2021-04-17 19:22:24,2,61662D7F,-92
2021-04-17 19:22:35,4,61662D7F,-92
2021-04-17 19:22:56,1,61662D7F,-92
2021-04-17 19:23:49,2,61662D7F,-92
2021-04-17 19:24:00,1,61662D7F,-92
2021-04-17 19:24:21,4,61662D7F,-92
2021-04-17 19:24:42,2,61662D7F,-92
2021-04-17 19:25:03,2,61662D7F,-92
2021-04-17 19:25:24,2,61662D7F,-92
2021-04-17 19:27:41,4,61662D7F,-92
2021-04-17 19:27:41,2,61662D7F,-92
2021-04-17 19:28:34,1,61662D7F,-92
2021-04-17 19:28:45,3,61662D7F,-92
2021-04-17 19:29:17,3,61662D7F,-92
2021-04-17 19:30:31,3,61662D7F,-92
2021-04-17 19:30:52,2,61662D7F,-92
2021-04-17 19:33:53,1,61662D7F,-92
2021-04-17 19:34:35,3,61662D7F,-92
2021-04-17 19:34:56,3,61662D7F,-92
2021-04-17 19:39:08,5,61662D7F,-92
2021-04-17 19:39:18,1,61662D7F,-92
2021-04-17 19:39:49,2,61662D7F,-92
2021-04-17 19:40:00,5,61662D7F,-92
2021-04-17 19:40:21,3,61662D7F,-92
2021-04-17 19:40:32,2,61662D7F,-92
2021-04-17 19:41:14,2,61662D7F,-92
2021-04-17 19:42:18,1,61662D7F,-92
2021-04-17 19:42:39,1,61662D7F,-92
2021-04-17 19:43:01,5,61662D7F,-92
2021-04-17 19:43:01,4,61662D7F,-92
2021-04-17 19:43:22,1,61662D7F,-92
2021-04-17 19:43:33,1,61662D7F,-92
2021-04-17 19:44:37,5,61662D7F,-92
2021-04-17 19:45:41,1,61662D7F,-92
2021-04-17 19:46:24,2,61662D7F,-92
2021-04-17 19:46:56,2,61662D7F,-92
2021-04-17 19:48:21,1,61662D7F,-92
2021-04-17 19:48:31,4,61662D7F,-92
2021-04-17 19:48:53,1,61662D7F,-92
2021-04-17 19:49:03,2,61662D7F,-92
2021-04-17 19:49:46,2,61662D7F,-92
2021-04-17 19:50:50,1,61662D7F,-92
2021-04-17 19:51:44,3,61662D7F,-92
2021-04-17 19:53:09,1,61662D7F,-92
2021-04-17 19:53:30,1,61662D7F,-92
2021-04-17 19:58:06,5,61662D7F,-92
2021-04-17 19:59:19,5,61662D7F,-92
2021-04-17 20:05:26,3,61662D7F,-92
2021-04-17 20:06:48,2,61662D7F,-92
2021-04-17 20:08:30,1,61662D7F,-92
2021-04-17 20:09:22,2,61662D7F,-92
2021-04-17 20:10:13,2,61662D7F,-92
2021-04-17 18:45:31,3,61662D7F,-91
2021-04-17 18:45:31,2,61662D7F,-91
2021-04-17 18:49:20,3,61662D7F,-91
2021-04-17 18:49:20,5,61662D7F,-91
2021-04-17 18:53:39,2,61662D7F,-91
2021-04-17 19:04:16,4,61662D7F,-91
2021-04-17 19:12:15,2,61662D7F,-91
2021-04-17 19:12:25,5,61662D7F,-91
2021-04-17 19:12:25,2,61662D7F,-91
2021-04-17 19:12:46,4,61662D7F,-91
2021-04-17 19:14:09,1,61662D7F,-91
2021-04-17 19:15:54,5,61662D7F,-91
2021-04-17 19:16:05,5,61662D7F,-91
2021-04-17 19:16:26,2,61662D7F,-91
2021-04-17 19:17:18,1,61662D7F,-91
2021-04-17 19:18:32,1,61662D7F,-91
2021-04-17 19:19:56,2,61662D7F,-91
2021-04-17 19:20:39,2,61662D7F,-91
2021-04-17 19:23:07,1,61662D7F,-91
2021-04-17 19:23:17,2,61662D7F,-91
2021-04-17 19:25:03,5,61662D7F,-91
2021-04-17 19:25:45,2,61662D7F,-91
2021-04-17 19:25:56,2,61662D7F,-91
2021-04-17 19:26:28,1,61662D7F,-91
2021-04-17 19:27:31,5,61662D7F,-91
2021-04-17 19:29:06,4,61662D7F,-91
2021-04-17 19:29:06,1,61662D7F,-91
2021-04-17 19:29:17,5,61662D7F,-91
2021-04-17 19:31:56,4,61662D7F,-91
2021-04-17 19:33:42,3,61662D7F,-91
2021-04-17 19:40:21,1,61662D7F,-91
2021-04-17 19:44:26,3,61662D7F,-91
2021-04-17 19:47:49,2,61662D7F,-91
2021-04-17 19:48:53,3,61662D7F,-91
2021-04-17 19:49:46,5,61662D7F,-91
2021-04-17 19:50:07,2,61662D7F,-91
2021-04-17 19:50:29,2,61662D7F,-91
2021-04-17 19:52:48,2,61662D7F,-91
2021-04-17 19:53:41,2,61662D7F,-91
2021-04-17 19:54:23,2,61662D7F,-91
2021-04-17 19:54:34,4,61662D7F,-91
2021-04-17 19:58:58,5,61662D7F,-91
2021-04-17 20:05:36,5,61662D7F,-91
2021-04-17 20:07:49,5,61662D7F,-91
2021-04-17 20:08:00,3,61662D7F,-91
2021-04-17 20:08:20,5,61662D7F,-91
2021-04-17 20:09:22,1,61662D7F,-91
2021-04-17 20:09:42,2,61662D7F,-91
2021-04-17 18:47:37,5,61662D7F,-90
2021-04-17 18:48:08,1,61662D7F,-90
2021-04-17 18:48:18,4,61662D7F,-90
2021-04-17 18:49:00,4,61662D7F,-90
2021-04-17 18:51:13,2,61662D7F,-90
2021-04-17 18:51:23,5,61662D7F,-90
2021-04-17 19:04:16,3,61662D7F,-90
2021-04-17 19:05:09,3,61662D7F,-90
2021-04-17 19:08:09,1,61662D7F,-90
2021-04-17 19:13:38,3,61662D7F,-90
2021-04-17 19:14:20,1,61662D7F,-90
2021-04-17 19:15:01,1,61662D7F,-90
2021-04-17 19:15:33,4,61662D7F,-90
2021-04-17 19:15:33,1,61662D7F,-90
2021-04-17 19:16:15,5,61662D7F,-90
2021-04-17 19:16:15,2,61662D7F,-90
2021-04-17 19:16:36,5,61662D7F,-90
2021-04-17 19:16:47,2,61662D7F,-90
2021-04-17 19:17:29,1,61662D7F,-90
2021-04-17 19:17:39,3,61662D7F,-90
2021-04-17 19:18:21,4,61662D7F,-90
2021-04-17 19:18:53,2,61662D7F,-90
2021-04-17 19:19:04,2,61662D7F,-90
2021-04-17 19:19:14,2,61662D7F,-90
2021-04-17 19:19:25,2,61662D7F,-90
2021-04-17 19:21:00,2,61662D7F,-90
2021-04-17 19:21:32,2,61662D7F,-90
2021-04-17 19:21:32,3,61662D7F,-90
2021-04-17 19:21:53,2,61662D7F,-90
2021-04-17 19:22:24,5,61662D7F,-90
2021-04-17 19:22:35,5,61662D7F,-90
2021-04-17 19:22:56,2,61662D7F,-90
2021-04-17 19:23:07,5,61662D7F,-90
2021-04-17 19:23:38,3,61662D7F,-90
2021-04-17 19:23:49,3,61662D7F,-90
2021-04-17 19:24:21,5,61662D7F,-90
2021-04-17 19:24:42,4,61662D7F,-90
2021-04-17 19:26:06,1,61662D7F,-90
2021-04-17 19:26:59,1,61662D7F,-90
2021-04-17 19:27:20,5,61662D7F,-90
2021-04-17 19:30:10,5,61662D7F,-90
2021-04-17 19:31:03,2,61662D7F,-90
2021-04-17 19:31:13,1,61662D7F,-90
2021-04-17 19:31:24,3,61662D7F,-90
2021-04-17 19:31:35,5,61662D7F,-90
2021-04-17 19:31:45,1,61662D7F,-90
2021-04-17 19:31:56,5,61662D7F,-90
2021-04-17 19:33:10,3,61662D7F,-90
2021-04-17 19:33:21,3,61662D7F,-90
2021-04-17 19:33:42,1,61662D7F,-90
2021-04-17 19:34:03,4,61662D7F,-90
2021-04-17 19:36:42,3,61662D7F,-90
2021-04-17 19:37:55,1,61662D7F,-90
2021-04-17 19:38:16,3,61662D7F,-90
2021-04-17 19:39:39,5,61662D7F,-90
2021-04-17 19:41:14,5,61662D7F,-90
2021-04-17 19:41:25,3,61662D7F,-90
2021-04-17 19:41:46,5,61662D7F,-90
2021-04-17 19:41:46,2,61662D7F,-90
2021-04-17 19:41:57,2,61662D7F,-90
2021-04-17 19:42:07,3,61662D7F,-90
2021-04-17 19:42:50,5,61662D7F,-90
2021-04-17 19:42:50,2,61662D7F,-90
2021-04-17 19:43:11,2,61662D7F,-90
2021-04-17 19:43:11,4,61662D7F,-90
2021-04-17 19:43:11,1,61662D7F,-90
2021-04-17 19:43:22,2,61662D7F,-90
2021-04-17 19:43:33,2,61662D7F,-90
2021-04-17 19:44:16,3,61662D7F,-90
2021-04-17 19:45:20,1,61662D7F,-90
2021-04-17 19:45:41,3,61662D7F,-90
2021-04-17 19:48:42,2,61662D7F,-90
2021-04-17 19:49:25,5,61662D7F,-90
2021-04-17 19:50:50,5,61662D7F,-90
2021-04-17 19:51:22,5,61662D7F,-90
2021-04-17 19:51:54,2,61662D7F,-90
2021-04-17 19:52:26,2,61662D7F,-90
2021-04-17 19:53:19,2,61662D7F,-90
2021-04-17 19:54:02,2,61662D7F,-90
2021-04-17 19:55:48,2,61662D7F,-90
2021-04-17 19:58:27,5,61662D7F,-90
2021-04-17 19:58:48,5,61662D7F,-90
2021-04-17 19:59:19,3,61662D7F,-90
2021-04-17 19:59:40,5,61662D7F,-90
2021-04-17 20:00:21,5,61662D7F,-90
2021-04-17 20:01:53,5,61662D7F,-90
2021-04-17 20:02:03,5,61662D7F,-90
2021-04-17 20:06:58,2,61662D7F,-90
2021-04-17 20:09:42,4,61662D7F,-90
2021-04-17 18:46:55,3,61662D7F,-89
2021-04-17 18:48:29,1,61662D7F,-89
2021-04-17 18:49:10,1,61662D7F,-89
2021-04-17 18:51:02,2,61662D7F,-89
2021-04-17 18:51:02,1,61662D7F,-89
2021-04-17 18:51:44,3,61662D7F,-89
2021-04-17 19:04:48,3,61662D7F,-89
2021-04-17 19:05:31,4,61662D7F,-89
2021-04-17 19:07:59,1,61662D7F,-89
2021-04-17 19:07:59,3,61662D7F,-89
2021-04-17 19:10:44,4,61662D7F,-89
2021-04-17 19:10:44,3,61662D7F,-89
2021-04-17 19:12:05,5,61662D7F,-89
2021-04-17 19:12:36,3,61662D7F,-89
2021-04-17 19:13:59,4,61662D7F,-89
2021-04-17 19:14:30,1,61662D7F,-89
2021-04-17 19:14:41,2,61662D7F,-89
2021-04-17 19:14:41,1,61662D7F,-89
2021-04-17 19:16:26,5,61662D7F,-89
2021-04-17 19:17:08,4,61662D7F,-89
2021-04-17 19:17:18,4,61662D7F,-89
2021-04-17 19:18:00,3,61662D7F,-89
2021-04-17 19:18:53,3,61662D7F,-89
2021-04-17 19:21:53,5,61662D7F,-89
2021-04-17 19:23:17,5,61662D7F,-89
2021-04-17 19:23:17,3,61662D7F,-89
2021-04-17 19:23:49,5,61662D7F,-89
2021-04-17 19:24:10,4,61662D7F,-89
2021-04-17 19:24:31,2,61662D7F,-89
2021-04-17 19:24:42,5,61662D7F,-89
2021-04-17 19:24:42,1,61662D7F,-89
2021-04-17 19:25:56,1,61662D7F,-89
2021-04-17 19:26:28,5,61662D7F,-89
2021-04-17 19:26:38,1,61662D7F,-89
2021-04-17 19:26:49,1,61662D7F,-89
2021-04-17 19:26:59,3,61662D7F,-89
2021-04-17 19:28:45,1,61662D7F,-89
2021-04-17 19:30:52,3,61662D7F,-89
2021-04-17 19:31:24,5,61662D7F,-89
2021-04-17 19:31:24,2,61662D7F,-89
2021-04-17 19:31:56,1,61662D7F,-89
2021-04-17 19:32:38,1,61662D7F,-89
2021-04-17 19:34:35,5,61662D7F,-89
2021-04-17 19:35:28,4,61662D7F,-89
2021-04-17 19:35:49,3,61662D7F,-89
2021-04-17 19:37:23,3,61662D7F,-89
2021-04-17 19:38:36,2,61662D7F,-89
2021-04-17 19:38:57,5,61662D7F,-89
2021-04-17 19:40:11,3,61662D7F,-89
2021-04-17 19:40:21,5,61662D7F,-89
2021-04-17 19:40:32,5,61662D7F,-89
2021-04-17 19:41:25,5,61662D7F,-89
2021-04-17 19:41:46,4,61662D7F,-89
2021-04-17 19:41:46,3,61662D7F,-89
2021-04-17 19:41:57,3,61662D7F,-89
2021-04-17 19:44:16,2,61662D7F,-89
2021-04-17 19:48:21,2,61662D7F,-89
2021-04-17 19:48:31,5,61662D7F,-89
2021-04-17 19:48:42,1,61662D7F,-89
2021-04-17 19:49:57,1,61662D7F,-89
2021-04-17 19:50:07,1,61662D7F,-89
2021-04-17 19:50:29,4,61662D7F,-89
2021-04-17 19:53:41,3,61662D7F,-89
2021-04-17 19:55:06,4,61662D7F,-89
2021-04-17 19:56:52,4,61662D7F,-89
2021-04-17 19:57:24,5,61662D7F,-89
2021-04-17 20:00:11,5,61662D7F,-89
2021-04-17 20:02:13,5,61662D7F,-89
2021-04-17 20:03:04,5,61662D7F,-89
2021-04-17 20:03:34,3,61662D7F,-89
2021-04-17 20:03:44,1,61662D7F,-89
2021-04-17 20:03:44,4,61662D7F,-89
2021-04-17 20:04:14,3,61662D7F,-89
2021-04-17 20:04:25,3,61662D7F,-89
2021-04-17 20:04:55,3,61662D7F,-89
2021-04-17 20:05:16,3,61662D7F,-89
2021-04-17 20:05:46,3,61662D7F,-89
2021-04-17 20:06:07,3,61662D7F,-89
2021-04-17 20:06:48,3,61662D7F,-89
2021-04-17 20:06:58,3,61662D7F,-89
2021-04-17 20:07:08,3,61662D7F,-89
2021-04-17 20:07:29,3,61662D7F,-89
2021-04-17 20:08:30,5,61662D7F,-89
2021-04-17 20:08:51,5,61662D7F,-89
2021-04-17 20:09:01,5,61662D7F,-89
2021-04-17 20:10:13,1,61662D7F,-89
2021-04-17 18:48:49,1,61662D7F,-88
2021-04-17 18:49:00,1,61662D7F,-88
2021-04-17 18:49:20,1,61662D7F,-88
2021-04-17 18:49:51,5,61662D7F,-88
2021-04-17 18:51:54,3,61662D7F,-88
2021-04-17 19:04:38,3,61662D7F,-88
2021-04-17 19:04:59,3,61662D7F,-88
2021-04-17 19:08:20,3,61662D7F,-88
2021-04-17 19:11:55,5,61662D7F,-88
2021-04-17 19:12:15,5,61662D7F,-88
2021-04-17 19:14:09,2,61662D7F,-88
2021-04-17 19:14:51,1,61662D7F,-88
2021-04-17 19:16:36,4,61662D7F,-88
2021-04-17 19:22:03,2,61662D7F,-88
2021-04-17 19:25:14,5,61662D7F,-88
2021-04-17 19:26:17,3,61662D7F,-88
2021-04-17 19:26:49,5,61662D7F,-88
2021-04-17 19:30:20,2,61662D7F,-88
2021-04-17 19:31:13,4,61662D7F,-88
2021-04-17 19:32:38,3,61662D7F,-88
2021-04-17 19:34:03,5,61662D7F,-88
2021-04-17 19:34:35,4,61662D7F,-88
2021-04-17 19:38:47,5,61662D7F,-88
2021-04-17 19:40:11,5,61662D7F,-88
2021-04-17 19:41:35,1,61662D7F,-88
2021-04-17 19:41:35,3,61662D7F,-88
2021-04-17 19:42:50,3,61662D7F,-88
2021-04-17 19:43:01,2,61662D7F,-88
2021-04-17 19:44:05,4,61662D7F,-88
2021-04-17 19:45:30,1,61662D7F,-88
2021-04-17 19:46:45,4,61662D7F,-88
2021-04-17 19:48:10,3,61662D7F,-88
2021-04-17 19:48:31,3,61662D7F,-88
2021-04-17 19:49:03,5,61662D7F,-88
2021-04-17 19:50:18,5,61662D7F,-88
2021-04-17 19:50:39,5,61662D7F,-88
2021-04-17 19:51:22,3,61662D7F,-88
2021-04-17 19:51:54,3,61662D7F,-88
2021-04-17 20:00:21,2,61662D7F,-88
2021-04-17 20:04:14,1,61662D7F,-88
2021-04-17 20:06:17,3,61662D7F,-88
2021-04-17 20:08:20,4,61662D7F,-88
2021-04-17 18:43:46,4,61662D7F,-87
2021-04-17 18:47:16,3,61662D7F,-87
2021-04-17 18:47:37,1,61662D7F,-87
2021-04-17 18:47:47,3,61662D7F,-87
2021-04-17 18:48:18,1,61662D7F,-87
2021-04-17 18:48:29,5,61662D7F,-87
2021-04-17 18:49:41,5,61662D7F,-87
2021-04-17 19:11:14,3,61662D7F,-87
2021-04-17 19:15:12,1,61662D7F,-87
2021-04-17 19:17:50,3,61662D7F,-87
2021-04-17 19:18:32,2,61662D7F,-87
2021-04-17 19:24:52,2,61662D7F,-87
2021-04-17 19:25:56,4,61662D7F,-87
2021-04-17 19:28:34,5,61662D7F,-87
2021-04-17 19:29:38,2,61662D7F,-87
2021-04-17 19:29:59,4,61662D7F,-87
2021-04-17 19:32:17,3,61662D7F,-87
2021-04-17 19:32:28,2,61662D7F,-87
2021-04-17 19:33:10,1,61662D7F,-87
2021-04-17 19:34:14,4,61662D7F,-87
2021-04-17 19:37:13,3,61662D7F,-87
2021-04-17 19:38:36,4,61662D7F,-87
2021-04-17 19:39:18,4,61662D7F,-87
2021-04-17 19:40:00,3,61662D7F,-87
2021-04-17 19:41:03,4,61662D7F,-87
2021-04-17 19:41:35,5,61662D7F,-87
2021-04-17 19:42:39,2,61662D7F,-87
2021-04-17 19:43:01,3,61662D7F,-87
2021-04-17 19:43:11,5,61662D7F,-87
2021-04-17 19:43:22,4,61662D7F,-87
2021-04-17 19:44:16,5,61662D7F,-87
2021-04-17 19:45:41,4,61662D7F,-87
2021-04-17 19:46:02,2,61662D7F,-87
2021-04-17 19:48:10,2,61662D7F,-87
2021-04-17 19:48:53,5,61662D7F,-87
2021-04-17 19:49:57,3,61662D7F,-87
2021-04-17 19:50:07,5,61662D7F,-87
2021-04-17 19:50:39,3,61662D7F,-87
2021-04-17 19:52:48,3,61662D7F,-87
2021-04-17 19:56:31,4,61662D7F,-87
2021-04-17 19:59:30,5,61662D7F,-87
2021-04-17 19:59:50,5,61662D7F,-87
2021-04-17 20:00:01,5,61662D7F,-87
2021-04-17 20:01:43,5,61662D7F,-87
2021-04-17 20:05:57,3,61662D7F,-87
2021-04-17 20:06:27,3,61662D7F,-87
2021-04-17 20:06:37,3,61662D7F,-87
2021-04-17 20:07:19,3,61662D7F,-87
2021-04-17 20:07:39,3,61662D7F,-87
2021-04-17 20:08:20,1,61662D7F,-87
2021-04-17 20:10:03,1,61662D7F,-87
2021-04-17 18:43:15,4,61662D7F,-86
2021-04-17 18:45:31,1,61662D7F,-86
2021-04-17 18:47:06,3,61662D7F,-86
2021-04-17 18:47:06,1,61662D7F,-86
2021-04-17 18:47:26,3,61662D7F,-86
2021-04-17 18:47:26,1,61662D7F,-86
2021-04-17 18:47:37,3,61662D7F,-86
2021-04-17 18:47:58,3,61662D7F,-86
2021-04-17 18:47:58,1,61662D7F,-86
2021-04-17 18:48:08,5,61662D7F,-86
2021-04-17 18:48:29,4,61662D7F,-86
2021-04-17 18:49:30,5,61662D7F,-86
2021-04-17 18:49:41,4,61662D7F,-86
2021-04-17 18:51:13,4,61662D7F,-86
2021-04-17 19:05:20,2,61662D7F,-86
2021-04-17 19:08:40,3,61662D7F,-86
2021-04-17 19:10:02,4,61662D7F,-86
2021-04-17 19:10:23,4,61662D7F,-86
2021-04-17 19:11:14,4,61662D7F,-86
2021-04-17 19:12:05,4,61662D7F,-86
2021-04-17 19:12:36,4,61662D7F,-86
2021-04-17 19:13:07,3,61662D7F,-86
2021-04-17 19:15:01,4,61662D7F,-86
2021-04-17 19:15:12,4,61662D7F,-86
2021-04-17 19:16:05,4,61662D7F,-86
2021-04-17 19:17:29,2,61662D7F,-86
2021-04-17 19:17:29,4,61662D7F,-86
2021-04-17 19:18:43,2,61662D7F,-86
2021-04-17 19:19:46,2,61662D7F,-86
2021-04-17 19:20:49,4,61662D7F,-86
2021-04-17 19:21:00,4,61662D7F,-86
2021-04-17 19:21:42,4,61662D7F,-86
2021-04-17 19:22:46,2,61662D7F,-86
2021-04-17 19:22:56,3,61662D7F,-86
2021-04-17 19:23:49,4,61662D7F,-86
2021-04-17 19:24:00,5,61662D7F,-86
2021-04-17 19:24:10,1,61662D7F,-86
2021-04-17 19:24:52,4,61662D7F,-86
2021-04-17 19:25:14,4,61662D7F,-86
2021-04-17 19:25:56,5,61662D7F,-86
2021-04-17 19:26:06,2,61662D7F,-86
2021-04-17 19:26:06,5,61662D7F,-86
2021-04-17 19:26:38,5,61662D7F,-86
2021-04-17 19:26:59,5,61662D7F,-86
2021-04-17 19:27:10,5,61662D7F,-86
2021-04-17 19:28:03,4,61662D7F,-86
2021-04-17 19:29:27,2,61662D7F,-86
2021-04-17 19:31:35,4,61662D7F,-86
2021-04-17 19:32:06,5,61662D7F,-86
2021-04-17 19:33:31,4,61662D7F,-86
2021-04-17 19:36:52,3,61662D7F,-86
2021-04-17 19:37:03,3,61662D7F,-86
2021-04-17 19:37:44,3,61662D7F,-86
2021-04-17 19:38:16,1,61662D7F,-86
2021-04-17 19:41:46,1,61662D7F,-86
2021-04-17 19:41:57,1,61662D7F,-86
2021-04-17 19:43:22,5,61662D7F,-86
2021-04-17 19:44:26,2,61662D7F,-86
2021-04-17 19:45:09,2,61662D7F,-86
2021-04-17 19:48:10,1,61662D7F,-86
2021-04-17 19:48:31,2,61662D7F,-86
2021-04-17 19:49:03,4,61662D7F,-86
2021-04-17 19:50:18,1,61662D7F,-86
2021-04-17 19:50:29,5,61662D7F,-86
2021-04-17 19:52:37,3,61662D7F,-86
2021-04-17 19:53:30,5,61662D7F,-86
2021-04-17 19:54:13,4,61662D7F,-86
2021-04-17 19:56:31,2,61662D7F,-86
2021-04-17 19:57:13,3,61662D7F,-86
2021-04-17 19:57:45,4,61662D7F,-86
2021-04-17 19:57:56,3,61662D7F,-86
2021-04-17 19:58:17,5,61662D7F,-86
2021-04-17 19:58:38,5,61662D7F,-86
2021-04-17 19:59:40,1,61662D7F,-86
2021-04-17 20:00:11,3,61662D7F,-86
2021-04-17 20:02:33,5,61662D7F,-86
2021-04-17 20:03:24,2,61662D7F,-86
2021-04-17 20:05:46,2,61662D7F,-86
2021-04-17 20:06:17,2,61662D7F,-86
2021-04-17 20:06:37,2,61662D7F,-86
2021-04-17 20:07:19,2,61662D7F,-86
2021-04-17 20:07:49,3,61662D7F,-86
2021-04-17 20:08:20,2,61662D7F,-86
2021-04-17 18:43:36,4,61662D7F,-85
2021-04-17 18:45:52,1,61662D7F,-85
2021-04-17 18:47:16,1,61662D7F,-85
2021-04-17 18:47:37,4,61662D7F,-85
2021-04-17 18:47:47,1,61662D7F,-85
2021-04-17 18:48:18,5,61662D7F,-85
2021-04-17 18:48:39,5,61662D7F,-85
2021-04-17 18:49:30,3,61662D7F,-85
2021-04-17 18:49:51,4,61662D7F,-85
2021-04-17 19:05:41,1,61662D7F,-85
2021-04-17 19:05:52,4,61662D7F,-85
2021-04-17 19:07:48,3,61662D7F,-85
2021-04-17 19:08:40,1,61662D7F,-85
2021-04-17 19:10:54,1,61662D7F,-85
2021-04-17 19:11:04,3,61662D7F,-85
2021-04-17 19:11:55,2,61662D7F,-85
2021-04-17 19:12:05,2,61662D7F,-85
2021-04-17 19:12:15,4,61662D7F,-85
2021-04-17 19:12:46,5,61662D7F,-85
2021-04-17 19:14:20,5,61662D7F,-85
2021-04-17 19:20:07,4,61662D7F,-85
2021-04-17 19:22:14,2,61662D7F,-85
2021-04-17 19:23:07,3,61662D7F,-85
2021-04-17 19:24:31,5,61662D7F,-85
2021-04-17 19:26:28,2,61662D7F,-85
2021-04-17 19:26:49,3,61662D7F,-85
2021-04-17 19:28:13,4,61662D7F,-85
2021-04-17 19:30:10,2,61662D7F,-85
2021-04-17 19:31:03,1,61662D7F,-85
2021-04-17 19:31:45,4,61662D7F,-85
2021-04-17 19:32:07,1,61662D7F,-85
2021-04-17 19:32:28,1,61662D7F,-85
2021-04-17 19:32:49,4,61662D7F,-85
2021-04-17 19:33:00,5,61662D7F,-85
2021-04-17 19:33:53,4,61662D7F,-85
2021-04-17 19:34:24,2,61662D7F,-85
2021-04-17 19:34:56,5,61662D7F,-85
2021-04-17 19:40:00,2,61662D7F,-85
2021-04-17 19:43:11,3,61662D7F,-85
2021-04-17 19:43:22,3,61662D7F,-85
2021-04-17 19:43:54,4,61662D7F,-85
2021-04-17 19:48:10,4,61662D7F,-85
2021-04-17 19:48:10,5,61662D7F,-85
2021-04-17 19:48:42,5,61662D7F,-85
2021-04-17 19:51:11,2,61662D7F,-85
2021-04-17 19:52:05,4,61662D7F,-85
2021-04-17 19:55:17,4,61662D7F,-85
2021-04-17 19:55:38,4,61662D7F,-85
2021-04-17 19:56:10,1,61662D7F,-85
2021-04-17 19:57:24,3,61662D7F,-85
2021-04-17 19:58:06,3,61662D7F,-85
2021-04-17 19:58:48,1,61662D7F,-85
2021-04-17 19:59:09,5,61662D7F,-85
2021-04-17 19:59:19,1,61662D7F,-85
2021-04-17 20:00:21,3,61662D7F,-85
2021-04-17 20:00:42,3,61662D7F,-85
2021-04-17 20:00:42,5,61662D7F,-85
2021-04-17 20:01:02,5,61662D7F,-85
2021-04-17 20:01:12,5,61662D7F,-85
2021-04-17 20:01:12,3,61662D7F,-85
2021-04-17 20:01:22,5,61662D7F,-85
2021-04-17 20:01:33,5,61662D7F,-85
2021-04-17 20:01:33,3,61662D7F,-85
2021-04-17 20:02:03,3,61662D7F,-85
2021-04-17 20:02:13,3,61662D7F,-85
2021-04-17 20:02:23,5,61662D7F,-85
2021-04-17 20:02:44,5,61662D7F,-85
2021-04-17 20:03:04,3,61662D7F,-85
2021-04-17 20:03:34,4,61662D7F,-85
2021-04-17 20:04:04,4,61662D7F,-85
2021-04-17 20:05:36,1,61662D7F,-85
2021-04-17 20:06:27,2,61662D7F,-85
2021-04-17 20:07:29,4,61662D7F,-85
2021-04-17 20:08:30,4,61662D7F,-85
2021-04-17 20:09:01,1,61662D7F,-85
2021-04-17 18:43:05,3,61662D7F,-84
2021-04-17 18:44:28,1,61662D7F,-84
2021-04-17 18:44:28,4,61662D7F,-84
2021-04-17 18:45:00,3,61662D7F,-84
